1000005001	4757894056
1000122949645586432	29447428
1000499544	2574271742
1000509814898765825	29447428
1000563587809624065	614600545
1001228776032763905	832019161454817280
1001228776032763905	832019161454817280
1001228776032763905	832019161454817280
1001228776032763905	832019161454817280
1001228776032763905	832019161454817280
1001498767525335040	18218403
1001499086162485248	302984766
1001663707045421058	244954523
1001663707045421058	826615125297680384
1001769760596676609	1028022611324747776
1001769760596676609	981436419087523840
1002175038848516096	981436419087523840
1002260322923794432	1028022611324747776
1002761314199130113	870244616003403781
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1028022611324747776
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1060440219097423872
1003107003693137921	1155192156
1003107003693137921	1155192156
1003107003693137921	1155192156
1003107003693137921	1353306974939738113
1003107003693137921	1353306974939738113
1003107003693137921	1417952253449842692
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	308045021
1003107003693137921	348764745
1003107003693137921	4213849704
1003107003693137921	426361581
1003107003693137921	59028892
1003107003693137921	826615125297680384
1003107003693137921	826615125297680384
1003107003693137921	832019161454817280
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	936620120255934466
1003107003693137921	940778288871542786
1003107003693137921	940778288871542786
1003107003693137921	950215424981028864
1003107003693137921	950215424981028864
1003107003693137921	950215424981028864
1003107003693137921	997262774
1003107003693137921	997262774
1003232047228432385	1060440219097423872
1003232047228432385	1060440219097423872
100324867	1148374192586481664
100348350	388618787
1003637914465656834	59028892
1003637914465656834	838381908656603144
1003662615661436929	3040987923
1003662615661436929	4213849704
1003662615661436929	950215424981028864
1003768132660494343	2530758806
100380798	1255626720578867202
100380798	1255626720578867202
100380798	1255626720578867202
100380798	1255626720578867202
100380798	1255626720578867202
100380798	1255626720578867202
100380798	1255626720578867202
100380798	1255626720578867202
100380798	1255626720578867202
100380798	29447428
1003861874360778752	2574271742
1003861874360778752	2886667320
1003895325025865730	1028022611324747776
1003895325025865730	1060440219097423872
1003895325025865730	1148374192586481664
1003895325025865730	1148374192586481664
1003895325025865730	1148374192586481664
1003895325025865730	1155192156
1003895325025865730	1308267623327518725
1003895325025865730	870244616003403781
1004022175	302984766
1004022175	302984766
1004047139062755328	935349971129311233
1004065528871247872	1028022611324747776
1004065528871247872	1028022611324747776
1004085488859385863	1060440219097423872
1004085488859385863	17531651
1004085488859385863	17531651
1004085488859385863	17531651
1004085488859385863	17531651
1004085488859385863	17531651
1004085488859385863	17531651
1004085488859385863	42091962
1004085488859385863	950215424981028864
1004198262	2676799425
1004270117298102273	3040987923
1004484314	118166719
1004484314	18218403
1004502282736525312	981436419087523840
1004694289	86010091
1004697063974633472	977710998
1004804740105035777	1060440219097423872
1004844064389378048	192374137
1004894980962336768	1099522514366001152
1004894980962336768	2886667320
1004915164963954688	1155192156
1005148131091275777	118166719
1005148131091275777	118166719
1005148131091275777	118166719
1005148131091275777	118166719
1005148131091275777	1475643712596168706
1005148131091275777	1475643712596168706
1005237882	177400353
1005237882	177400353
1005237882	177400353
1005248964	2574271742
100545608	29188599
1005681134884122624	42091962
1005798791918866435	826615125297680384
1005815296085520384	1263391922657337345
1005815296085520384	1263391922657337345
1005846500583321601	1028022611324747776
1005846500583321601	1148374192586481664
1005846500583321601	1148374192586481664
1005846500583321601	1148374192586481664
1005846500583321601	1148374192586481664
1005846500583321601	1148374192586481664
1005846500583321601	1148374192586481664
1005846500583321601	1308267623327518725
1005846500583321601	1308267623327518725
1005846500583321601	1308267623327518725
1005846500583321601	1308267623327518725
1005846500583321601	1308267623327518725
1005846500583321601	1353306974939738113
1005846500583321601	1353306974939738113
1005846500583321601	1353306974939738113
1005846500583321601	139109800
1005846500583321601	1492690652529889282
1005846500583321601	1921951394
1005846500583321601	1921951394
1005846500583321601	1921951394
1005846500583321601	1921951394
1005846500583321601	192374137
1005846500583321601	192374137
1005846500583321601	308045021
1005846500583321601	348764745
1005846500583321601	348764745
1005846500583321601	348764745
1005846500583321601	59028892
1005846500583321601	631283641
1005846500583321601	77726331
1005846500583321601	826615125297680384
1005846500583321601	829874722510880768
1005846500583321601	940778288871542786
1005846500583321601	950215424981028864
1005846500583321601	950215424981028864
1005846500583321601	967871677399994368
1005846500583321601	997262774
100588178	17531651
100588178	17531651
100588178	18218403
100588178	1921951394
1005896143	77726331
1006016239053881344	981436419087523840
1006047614746234880	826615125297680384
1006081536	2800413166
1006081536	2800413166
1006165181871910912	1353306974939738113
1006165181871910912	17531651
1006165181871910912	192374137
1006165181871910912	4213849704
1006165181871910912	940778288871542786
100624930	1496792408792903684
1006338027076161537	631283641
1006419421244678144	1687521895
1006419421244678144	1687521895
1006419421244678144	2530758806
1006419421244678144	302984766
1006419421244678144	426361581
1006419421244678144	832019161454817280
1006419421244678144	832019161454817280
1006419421244678144	832019161454817280
1006419421244678144	832019161454817280
1006419421244678144	832019161454817280
1006419421244678144	832019161454817280
1006419421244678144	832019161454817280
1006419421244678144	935349971129311233
100650272	1494715792474230788
100650272	45379403
1006570497298006016	1155192156
1006570497298006016	1155192156
1006622911598350336	1417952253449842692
1006670661505507328	45379403
1006709624576229377	829874722510880768
1006709624576229377	829874722510880768
1006967125754331136	192374137
1007085018001428481	86010091
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007269733316677639	77726331
1007437166392238080	118166719
1007437166392238080	118166719
1007560450748354560	1028022611324747776
1007591144	1155192156
1007654298862354434	2530758806
1007910588	1475643712596168706
1007910588	1475643712596168706
1007928821251620865	42091962
1008103433822351360	86010091
1008340728114601984	1155192156
1008340728114601984	2886667320
10085312	192374137
1008688766062661632	42091962
1008688766062661632	42091962
1008688766062661632	832019161454817280
1008765170359914499	59028892
1008765170359914499	614600545
1009064359664816129	139109800
1009064359664816129	29447428
1009064359664816129	4757894056
1009419716962738178	826615125297680384
1009501419035119616	77726331
1009546724	192374137
1009546724	2800413166
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	4842395709
1009546724	578601744
1009546724	578601744
1009546724	59028892
1009546724	832019161454817280
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	870244616003403781
1009546724	950215424981028864
1009546724	950215424981028864
1009546724	950215424981028864
1009546724	997262774
1009577803304656896	192374137
1009900083402461185	1148374192586481664
1009900083402461185	118166719
1009900083402461185	118166719
1009900083402461185	118166719
1009900083402461185	118166719
1009900083402461185	118166719
1009900083402461185	118166719
1009900083402461185	1276065476041465863
1009900083402461185	1353306974939738113
1009900083402461185	1353306974939738113
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
1009900083402461185	139109800
