1001228776032763905	832019161454817280
1003107003693137921	1060440219097423872
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1003107003693137921	1921951394
1005846500583321601	1308267623327518725
1029041185808109568	614600545
1029041185808109568	614600545
1029041185808109568	614600545
1030937854443053056	838381908656603144
104152457	29447428
1054893957652434944	2574271742
1066063006805696512	29447428
1094713876132872192	1263391922657337345
1094713876132872192	1263391922657337345
1108565574	2574271742
1108565574	2574271742
110899711	426361581
1121711749873324032	3453306553
1125046503662395392	177400353
1133463477656457216	950215424981028864
1136667717317091328	29447428
1159682513947652096	2574271742
1165968829299793922	77726331
1167843938599952384	18218403
1168793622248067072	967871677399994368
1172545640360022019	244954523
117844973	29447428
1178704911426564096	804582780298412032
118166719	1475643712596168706
1181866022850060288	1387010761994682371
120998735	614600545
1212287173321297922	177400353
1221462414744596483	1921951394
1221462414744596483	1921951394
1223244383203536898	578601744
1238370241169616897	2574271742
1238370241169616897	2574271742
1238370241169616897	3453306553
1238583088998830081	1263391922657337345
1247984431	199452338
1256102507241181190	1387010761994682371
1265187595161464833	2574271742
1270133776748855304	244954523
1275209472	302984766
1278236816936710144	29447428
1278236816936710144	29447428
1295405245011460096	1387010761994682371
133584406	1031000589054828544
1364639441604800513	2574271742
1371465858111975425	981436419087523840
1371726991343247361	2574271742
1388092600717033477	1387010761994682371
139328853	3453306553
1417499071388979203	977710998
142680730	29447428
1430905832246370308	940778288871542786
143427448	870244616003403781
144562875	302984766
1449770393900777481	870244616003403781
1468246640209371147	1308267623327518725
1476701921893257236	1387010761994682371
1476701921893257236	1387010761994682371
1478729268981084162	870244616003403781
14795451	1387010761994682371
14955353	614600545
15480566	967871677399994368
155930120	302984766
1573800344	3453306553
1573800344	3453306553
1573800344	3453306553
1573800344	3453306553
1573800344	3453306553
15748209	29447428
159021888	3453306553
163018653	870244616003403781
16378486	578601744
163922710	1387010761994682371
16648218	711608180535640064
166583739	302984766
16798382	804582780298412032
172323296	1387010761994682371
172904695	614600545
17477864	981436419087523840
176820940	578601744
182474563	29447428
18440301	804582780298412032
18440301	804582780298412032
188019606	1028022611324747776
1891490382	870244616003403781
1891490382	870244616003403781
189262626	29447428
189868631	1308267623327518725
192892778	29447428
1951723753	348764745
195553045	1417952253449842692
1957740362	1308267623327518725
19604599	804582780298412032
19604599	804582780298412032
19604599	804582780298412032
20103694	1387010761994682371
20995648	29447428
21436663	2530758806
223841564	29447428
22448617	29447428
2256151754	1261203450022359043
2264401871	938494109844729856
2264401871	938494109844729856
2264401871	938494109844729856
2328730903	29447428
2332818674	3453306553
23750987	29447428
23937894	302984766
2406093795	29447428
246939630	1417952253449842692
255369151	3453306553
255471924	578601744
2555276108	29447428
257677319	1263391922657337345
262461547	1308267623327518725
2717961126	3264938916
27493883	1263391922657337345
27493883	1263391922657337345
2920030904	3453306553
292120360	29447428
2937740737	804582780298412032
304923811	29447428
306128528	29447428
313380279	1921951394
320826619	199452338
331672974	29447428
3342600166	1387010761994682371
3383159573	199452338
342802864	981436419087523840
35203403	29447428
36048614	199452338
366498596	1028022611324747776
368240745	1387010761994682371
380648579	1263391922657337345
3972812140	967871677399994368
41359434	29447428
41438148	938494109844729856
41438148	938494109844729856
44126404	614600545
4453812625	2574271742
467823431	1308267623327518725
47094621	1387010761994682371
4830874006	1387010761994682371
48325671	1263391922657337345
48325671	1263391922657337345
49698134	1417952253449842692
50109331	29447428
50240265	29447428
524524991	199452338
53158947	614600545
541104645	29447428
54973011	804582780298412032
586291040	42091962
63383628	832019161454817280
63466488	4757894056
64925044	3453306553
67805368	302984766
67934675	870244616003403781
713752653289955329	1921951394
713752653289955329	1921951394
713761799103971331	1387010761994682371
713799110327820288	614600545
731900980862705664	1261203450022359043
757709036414316544	2574271742
761819600568717312	3453306553
767788995962998784	244954523
771746242887987200	1060440219097423872
788105320593760256	199452338
793520017	1387010761994682371
799717156589965312	804582780298412032
80802900	45379403
813314931147816960	177400353
813314931147816960	177400353
816181091673448448	614600545
826845227315032065	950215424981028864
834081571493785600	1921951394
842432472	244954523
913639056348553216	177400353
929859631119323137	804582780298412032
939697315379646465	1387010761994682371
939697315379646465	1387010761994682371
942156122	1921951394
94350709	29447428
94350709	29447428
949892499878719488	2574271742
954005058793832448	1263391922657337345
954005058793832448	1263391922657337345
956171191	1387010761994682371
956266072440635392	1492690652529889282
956266072440635392	1492690652529889282
956266072440635392	1492690652529889282
956266072440635392	1492690652529889282
97916695	348764745
985749294	1060440219097423872
99188075	711608180535640064
