hashtag_H   cluster_C_leader(userID)   relative_frequency_H_C  frequency_H_in_C  frequency_H_overall   count_H_in_C   count_hashtags_in_C   count_H_entire_dataset    count_hashtags_entire_dataset
bills	1236324668640047105	227.00000000000002478840	.01785714285714285714	.00007866582756450597	2	112	1	12712
kcvsbuf	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
snowday	1236324668640047105	37.83333333333333425848	.00892857142857142857	.00023599748269351793	1	112	3	12712
snowdogs	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
sledding	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
snowshoeing	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
lemmmmmmsnow	1236324668640047105	28.37500000000000039327	.00892857142857142857	.00031466331025802391	1	112	4	12712
ottawa	1236324668640047105	3.99647887323943661965	.04464285714285714285	.01117054751415984896	5	112	142	12712
gatineau	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
perth	1236324668640047105	18.91666666666666672846	.00892857142857142857	.00047199496538703587	1	112	6	12712
ontario	1236324668640047105	7.82758620689655173827	.03571428571428571428	.00456261799874134675	4	112	58	12712
djokovicted	1236324668640047105	56.75000000000000259007	.00892857142857142857	.00015733165512901195	1	112	2	12712
djokoviclied	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
djokovid	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
australianopen	1236324668640047105	56.75000000000000078655	.01785714285714285714	.00031466331025802391	2	112	4	12712
novakdjokovic	1236324668640047105	37.83333333333333425848	.00892857142857142857	.00023599748269351793	1	112	3	12712
antivaxxer	1236324668640047105	11.35000000000000008517	.00892857142857142857	.00078665827564505978	1	112	10	12712
unvaccinated	1236324668640047105	18.91666666666666672846	.00892857142857142857	.00047199496538703587	1	112	6	12712
covidiot	1236324668640047105	18.91666666666666672846	.00892857142857142857	.00047199496538703587	1	112	6	12712
djokovicgohome	1236324668640047105	22.70000000000000017034	.00892857142857142857	.00039332913782252989	1	112	5	12712
djokovicout	1236324668640047105	28.37500000000000039327	.01785714285714285714	.00062932662051604782	2	112	8	12712
djocovid	1236324668640047105	227.00000000000002478840	.01785714285714285714	.00007866582756450597	2	112	1	12712
ausopen	1236324668640047105	9.45833333333333336423	.00892857142857142857	.00094398993077407174	1	112	12	12712
australian	1236324668640047105	113.50000000000000277545	.02678571428571428571	.00023599748269351793	3	112	3	12712
deportdjokovic	1236324668640047105	56.75000000000000259007	.00892857142857142857	.00015733165512901195	1	112	2	12712
getvaccinated	1236324668640047105	16.21428571428571428960	.00892857142857142857	.00055066079295154185	1	112	7	12712
getvaxxed	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
kindness	1236324668640047105	28.37500000000000039327	.00892857142857142857	.00031466331025802391	1	112	4	12712
vaccineswork	1236324668640047105	22.70000000000000017034	.00892857142857142857	.00039332913782252989	1	112	5	12712
covid19	1236324668640047105	.81071428571428571448	.01785714285714285714	.02202643171806167400	2	112	280	12712
skating	1236324668640047105	56.75000000000000259007	.00892857142857142857	.00015733165512901195	1	112	2	12712
rideaucanal	1236324668640047105	56.75000000000000259007	.00892857142857142857	.00015733165512901195	1	112	2	12712
ottawa	1236324668640047105	3.99647887323943661965	.04464285714285714285	.01117054751415984896	5	112	142	12712
fun	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
highway413	1236324668640047105	5.15909090909090911769	.00892857142857142857	.00173064820641913152	1	112	22	12712
bradfordbyprrrrrr	1236324668640047105	12.61111111111111124136	.00892857142857142857	.00070799244808055380	1	112	9	12712
voteliberal	1236324668640047105	2.83750000000000000325	.00892857142857142857	.00314663310258023914	1	112	40	12712
forthepeople	1236324668640047105	16.21428571428571428960	.01785714285714285714	.00110132158590308370	2	112	14	12712
onpoli	1236324668640047105	3.37128712871287129036	.02678571428571428571	.00794524858401510383	3	112	101	12712
dougford	1236324668640047105	6.67647058823529412281	.01785714285714285714	.00267463813719320327	2	112	34	12712
fordfailedkids	1236324668640047105	22.70000000000000017034	.00892857142857142857	.00039332913782252989	1	112	5	12712
fordfailednurses	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
fordfaileddoctors	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
fordfailedhealthcare	1236324668640047105	37.83333333333333425848	.00892857142857142857	.00023599748269351793	1	112	3	12712
fordfailedthepeople	1236324668640047105	13.35294117647058829555	.01785714285714285714	.00133731906859660163	2	112	17	12712
fordfailededucation	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
fordfailedontario	1236324668640047105	9.45833333333333336423	.01785714285714285714	.00188797986154814348	2	112	24	12712
australianopen2022	1236324668640047105	56.75000000000000259007	.00892857142857142857	.00015733165512901195	1	112	2	12712
djokovicout	1236324668640047105	28.37500000000000039327	.01785714285714285714	.00062932662051604782	2	112	8	12712
covid19aus	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
novaxdjocovid	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
triplevaxxed	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
boosterdose	1236324668640047105	22.70000000000000017034	.00892857142857142857	.00039332913782252989	1	112	5	12712
omicron	1236324668640047105	2.06363636363636363754	.00892857142857142857	.00432662051604782882	1	112	55	12712
buckabeer	1236324668640047105	12.61111111111111124136	.00892857142857142857	.00070799244808055380	1	112	9	12712
fireford	1236324668640047105	37.83333333333333425848	.00892857142857142857	.00023599748269351793	1	112	3	12712
firelecce	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
firedrmoore	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
fireelliott	1236324668640047105	113.50000000000001239420	.00892857142857142857	.00007866582756450597	1	112	1	12712
fordfailedthepeople	1236324668640047105	13.35294117647058829555	.01785714285714285714	.00133731906859660163	2	112	17	12712
fordfailedontario	1236324668640047105	9.45833333333333336423	.01785714285714285714	.00188797986154814348	2	112	24	12712
ford	1236324668640047105	75.66666666666666692443	.14285714285714285714	.00188797986154814348	16	112	24	12712
n95	1241938664	59.54098360655737710725	.28571428571428571428	.00479861548143486469	2	7	61	12712
covidisairborne	1241938664	20.87356321839080462306	.14285714285714285714	.00684392699811202013	1	7	87	12712
n95masks	1241938664	908.00000000000004156824	.14285714285714285714	.00015733165512901195	1	7	2	12712
bonniehenry	1241938664	95.57894736842105285060	.14285714285714285714	.00149465072372561359	1	7	19	12712
bcpoli	1241938664	10.20224719101123595581	.14285714285714285714	.01400251730648206419	1	7	178	12712
bced	1241938664	14.29921259842519685378	.14285714285714285714	.00999056010069225928	1	7	127	12712
covid19bc	1241938664	14.88524590163934427681	.14285714285714285714	.00959723096286972938	1	7	122	12712
covidisntover	1443759943	21.91724137931034485471	.03448275862068965517	.00157331655129011957	1	29	20	12712
vaccinessavelives	1443759943	87.66896551724137997610	.03448275862068965517	.00039332913782252989	1	29	5	12712
standwithukraine	1443759943	4.12236514971354448209	.10344827586206896551	.02509439899307740717	3	29	319	12712
putinhitler	1443759943	3.06534844465878948621	.10344827586206896551	.03374764002517306482	3	29	429	12712
putinwarcriminal	1443759943	2.29499909730998375190	.03448275862068965517	.01502517306482064191	1	29	191	12712
stopputinnow	1443759943	6.08812260536398467685	.10344827586206896551	.01699181875393329137	3	29	216	12712
russiasanctions	1443759943	6.23239091354796535533	.10344827586206896551	.01659848961611076148	3	29	211	12712
boycottrussia	1443759943	6.35282358820589705134	.10344827586206896551	.01628382630585273757	3	29	207	12712
putinhitler	1443759943	3.06534844465878948621	.10344827586206896551	.03374764002517306482	3	29	429	12712
standwithukraine	1443759943	4.12236514971354448209	.10344827586206896551	.02509439899307740717	3	29	319	12712
stopputinnow	1443759943	6.08812260536398467685	.10344827586206896551	.01699181875393329137	3	29	216	12712
russiasanctions	1443759943	6.23239091354796535533	.10344827586206896551	.01659848961611076148	3	29	211	12712
boycottrussia	1443759943	6.35282358820589705134	.10344827586206896551	.01628382630585273757	3	29	207	12712
genocide	1443759943	7.24536905101168424074	.06896551724137931034	.00951856513530522341	2	29	121	12712
gaza	1443759943	35.06758620689655181212	.06896551724137931034	.00196664568911264946	2	29	25	12712
idlib	1443759943	41.74712643678160920917	.06896551724137931034	.00165198237885462555	2	29	21	12712
yemen	1443759943	43.83448275862068970943	.06896551724137931034	.00157331655129011957	2	29	20	12712
ukraine	1443759943	23.56692621431219873928	.17241379310344827586	.00731592196349905601	5	29	93	12712
standwithukraine	1443759943	4.12236514971354448209	.10344827586206896551	.02509439899307740717	3	29	319	12712
putinhitler	1443759943	3.06534844465878948621	.10344827586206896551	.03374764002517306482	3	29	429	12712
putinwarcrimes	1443759943	48.70498084291187790208	.03448275862068965517	.00070799244808055380	1	29	9	12712
stopputinnow	1443759943	6.08812260536398467685	.10344827586206896551	.01699181875393329137	3	29	216	12712
russiasanctions	1443759943	6.23239091354796535533	.10344827586206896551	.01659848961611076148	3	29	211	12712
boycottrussia	1443759943	6.35282358820589705134	.10344827586206896551	.01628382630585273757	3	29	207	12712
genocide	1443759943	7.24536905101168424074	.06896551724137931034	.00951856513530522341	2	29	121	12712
gaza	1443759943	35.06758620689655181212	.06896551724137931034	.00196664568911264946	2	29	25	12712
idlib	1443759943	41.74712643678160920917	.06896551724137931034	.00165198237885462555	2	29	21	12712
yemen	1443759943	43.83448275862068970943	.06896551724137931034	.00157331655129011957	2	29	20	12712
ukraine	1443759943	23.56692621431219873928	.17241379310344827586	.00731592196349905601	5	29	93	12712
trumpcoupattempt	19739126	88.27777777777777900660	.05555555555555555555	.00062932662051604782	2	36	8	12712
sad	19739126	176.55555555555556359236	.02777777777777777777	.00015733165512901195	1	36	2	12712
trumpcoupattempt	19739126	88.27777777777777900660	.05555555555555555555	.00062932662051604782	2	36	8	12712
republicansaretraitors	19739126	353.11111111111114962847	.02777777777777777777	.00007866582756450597	1	36	1	12712
trumptraitor	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
insurrectionist	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
insurrectionhasconsequences	19739126	176.55555555555555801320	.05555555555555555555	.00031466331025802391	2	36	4	12712
shameonkevinmccarthy	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
mccarthyisaweakman	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
kevinmccarthylowlif	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
lockhimup	19739126	176.55555555555555801320	.05555555555555555555	.00031466331025802391	2	36	4	12712
kevinmccarthyresign	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
kevinmccarthyisathreattoamericandemocracy	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
shameonmccarthy	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
shameonrebuplicans	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
trumptraitor	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
insurrectionist	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
insurrectionhasconsequences	19739126	176.55555555555555801320	.05555555555555555555	.00031466331025802391	2	36	4	12712
shameonkevinmccarthy	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
mccarthyisaweakman	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
kevinmccarthylowlif	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
lockhimup	19739126	176.55555555555555801320	.05555555555555555555	.00031466331025802391	2	36	4	12712
kevinmccarthyresign	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
kevinmccarthyisathreattoamericandemocracy	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
shameonmccarthy	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
shameonrebuplicans	19739126	353.11111111111112724828	.05555555555555555555	.00015733165512901195	2	36	2	12712
kevinslies	19739126	353.11111111111114962847	.02777777777777777777	.00007866582756450597	1	36	1	12712
partyoflies	19739126	141.24444444444444552552	.11111111111111111111	.00078665827564505978	4	36	10	12712
medicare4all	19739126	353.11111111111114962847	.02777777777777777777	.00007866582756450597	1	36	1	12712
climatecrisis	19739126	12.61111111111111111565	.08333333333333333333	.00660792951541850220	3	36	84	12712
partyoflies	19739126	141.24444444444444552552	.11111111111111111111	.00078665827564505978	4	36	10	12712
leaveitintheground	19739126	353.11111111111114962847	.02777777777777777777	.00007866582756450597	1	36	1	12712
paralympics2022	26347394	219.17241379310345829861	.03448275862068965517	.00015733165512901195	2	58	2	12712
paralympic	26347394	547.93103448275864577832	.08620689655172413793	.00015733165512901195	5	58	2	12712
gocanadago	26347394	179.32288401253918590607	.15517241379310344827	.00086532410320956576	9	58	11	12712
paralympics	26347394	657.51724137931041662408	.05172413793103448275	.00007866582756450597	3	58	1	12712
beijing	26347394	1095.86206896551736120963	.08620689655172413793	.00007866582756450597	5	58	1	12712
banrpc	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
banrussia	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
ukraine	26347394	14.14015572858731924274	.10344827586206896551	.00731592196349905601	6	58	93	12712
paralympics2022	26347394	219.17241379310345829861	.03448275862068965517	.00015733165512901195	2	58	2	12712
standwithukraine️	26347394	43.83448275862068997533	.01724137931034482758	.00039332913782252989	1	58	5	12712
paralympic	26347394	547.93103448275864577832	.08620689655172413793	.00015733165512901195	5	58	2	12712
beijing2022	26347394	125.24137931034482762753	.06896551724137931034	.00055066079295154185	4	58	7	12712
kyiv	26347394	43.83448275862068997533	.01724137931034482758	.00039332913782252989	1	58	5	12712
ukraineinvasion	26347394	36.52873563218390815799	.01724137931034482758	.00047199496538703587	1	58	6	12712
ukraineunderattack	26347394	73.05747126436781786384	.01724137931034482758	.00023599748269351793	1	58	3	12712
istandwithukraine	26347394	27.39655172413793140871	.01724137931034482758	.00062932662051604782	1	58	8	12712
ukrainerussia	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
canada	26347394	48.70498084291187747389	.27586206896551724137	.00566393958464443045	16	58	72	12712
hockeycanada	26347394	219.17241379310345829861	.03448275862068965517	.00015733165512901195	2	58	2	12712
beijing2022	26347394	125.24137931034482762753	.06896551724137931034	.00055066079295154185	4	58	7	12712
gocanadago	26347394	179.32288401253918590607	.15517241379310344827	.00086532410320956576	9	58	11	12712
women	26347394	156.55172413793103454350	.08620689655172413793	.00055066079295154185	5	58	7	12712
hockeytwitter	26347394	146.11494252873563577005	.03448275862068965517	.00023599748269351793	2	58	3	12712
hockeycanada	26347394	219.17241379310345829861	.03448275862068965517	.00015733165512901195	2	58	2	12712
going4gold	26347394	219.17241379310345829861	.03448275862068965517	.00015733165512901195	2	58	2	12712
beijing2022	26347394	125.24137931034482762753	.06896551724137931034	.00055066079295154185	4	58	7	12712
icehockey	26347394	109.58620689655172911752	.01724137931034482758	.00015733165512901195	1	58	2	12712
teamjones	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
gocanadago	26347394	179.32288401253918590607	.15517241379310344827	.00086532410320956576	9	58	11	12712
curling	26347394	109.58620689655172911752	.01724137931034482758	.00015733165512901195	1	58	2	12712
teamjenniferjones	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
canada	26347394	48.70498084291187747389	.27586206896551724137	.00566393958464443045	16	58	72	12712
captain	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
canada	26347394	48.70498084291187747389	.27586206896551724137	.00566393958464443045	16	58	72	12712
women	26347394	156.55172413793103454350	.08620689655172413793	.00055066079295154185	5	58	7	12712
hockey	26347394	876.68965517241383319446	.13793103448275862068	.00015733165512901195	8	58	2	12712
hockeytwitter	26347394	146.11494252873563577005	.03448275862068965517	.00023599748269351793	2	58	3	12712
going4gold	26347394	219.17241379310345829861	.03448275862068965517	.00015733165512901195	2	58	2	12712
olympics	26347394	73.05747126436781786384	.01724137931034482758	.00023599748269351793	1	58	3	12712
beijing2022	26347394	125.24137931034482762753	.06896551724137931034	.00055066079295154185	4	58	7	12712
gocanadago	26347394	179.32288401253918590607	.15517241379310344827	.00086532410320956576	9	58	11	12712
monobob	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
women	26347394	156.55172413793103454350	.08620689655172413793	.00055066079295154185	5	58	7	12712
olympicgames	26347394	73.05747126436781786384	.01724137931034482758	.00023599748269351793	1	58	3	12712
gocanadago	26347394	179.32288401253918590607	.15517241379310344827	.00086532410320956576	9	58	11	12712
womenshockey	26347394	146.11494252873563577005	.03448275862068965517	.00023599748269351793	2	58	3	12712
maskup	26347394	3.77883472057074911427	.01724137931034482758	.00456261799874134675	1	58	58	12712
gocanadago	26347394	179.32288401253918590607	.15517241379310344827	.00086532410320956576	9	58	11	12712
womenshockey	26347394	146.11494252873563577005	.03448275862068965517	.00023599748269351793	2	58	3	12712
canada	26347394	48.70498084291187747389	.27586206896551724137	.00566393958464443045	16	58	72	12712
go4gold	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
gocanadago	26347394	179.32288401253918590607	.15517241379310344827	.00086532410320956576	9	58	11	12712
gold	26347394	175.33793103448275995220	.06896551724137931034	.00039332913782252989	4	58	5	12712
ausopen	26347394	18.26436781609195407899	.01724137931034482758	.00094398993077407174	1	58	12	12712
australiaday	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
canadaday	26347394	219.17241379310347216565	.01724137931034482758	.00007866582756450597	1	58	1	12712
putinhitler	2904241896	13.33426573426573426598	.45000000000000000000	.03374764002517306482	9	20	429	12712
genocide	2904241896	15.75867768595041322471	.15000000000000000000	.00951856513530522341	3	20	121	12712
putin	2904241896	91.99473684210526321667	.55000000000000000000	.00597860289490245437	11	20	76	12712
putinhitler	2904241896	13.33426573426573426598	.45000000000000000000	.03374764002517306482	9	20	429	12712
genocide	2904241896	15.75867768595041322471	.15000000000000000000	.00951856513530522341	3	20	121	12712
putinhitler	2904241896	13.33426573426573426598	.45000000000000000000	.03374764002517306482	9	20	429	12712
buchamrrrrrracre	2904241896	211.86666666666667188141	.05000000000000000000	.00023599748269351793	1	20	3	12712
standwithukraine	2904241896	3.98495297805642633297	.10000000000000000000	.02509439899307740717	2	20	319	12712
putinhitler	2904241896	13.33426573426573426598	.45000000000000000000	.03374764002517306482	9	20	429	12712
stopputin	2904241896	63.56000000000000048712	.05000000000000000000	.00078665827564505978	1	20	10	12712
putinhitler	2904241896	13.33426573426573426598	.45000000000000000000	.03374764002517306482	9	20	429	12712
genocide	2904241896	15.75867768595041322471	.15000000000000000000	.00951856513530522341	3	20	121	12712
putinhitler	2904241896	13.33426573426573426598	.45000000000000000000	.03374764002517306482	9	20	429	12712
rape	2904241896	105.93333333333333369633	.05000000000000000000	.00047199496538703587	1	20	6	12712
torture	2904241896	42.37333333333333365808	.05000000000000000000	.00117998741346758967	1	20	15	12712
murder	2904241896	127.12000000000000097424	.05000000000000000000	.00039332913782252989	1	20	5	12712
putinhitler	2904241896	13.33426573426573426598	.45000000000000000000	.03374764002517306482	9	20	429	12712
standwithukraine	2904241896	3.98495297805642633297	.10000000000000000000	.02509439899307740717	2	20	319	12712
you	306832085	205.03225806451613837147	.03225806451612903225	.00015733165512901195	1	31	2	12712
putinhitler	306832085	5.73516805774870290985	.19354838709677419354	.03374764002517306482	6	31	429	12712
standwithukraine	306832085	5.14187481039538881665	.12903225806451612903	.02509439899307740717	4	31	319	12712
stopputinnow	306832085	7.59378733572281959733	.12903225806451612903	.01699181875393329137	4	31	216	12712
russiasanctions	306832085	7.77373490292004280921	.12903225806451612903	.01659848961611076148	4	31	211	12712
boycottrussia	306832085	7.92395200249337696768	.12903225806451612903	.01628382630585273757	4	31	207	12712
genocide	306832085	6.77792588643028525729	.06451612903225806451	.00951856513530522341	2	31	121	12712
gaza	306832085	16.40258064516129036078	.03225806451612903225	.00196664568911264946	1	31	25	12712
idlib	306832085	19.52688172043010752981	.03225806451612903225	.00165198237885462555	1	31	21	12712
yemen	306832085	20.50322580645161292491	.03225806451612903225	.00157331655129011957	1	31	20	12712
mariupol	306832085	17.08602150537634414029	.03225806451612903225	.00188797986154814348	1	31	24	12712
putinhitler	306832085	5.73516805774870290985	.19354838709677419354	.03374764002517306482	6	31	429	12712
standwithukraine	306832085	5.14187481039538881665	.12903225806451612903	.02509439899307740717	4	31	319	12712
russiasanctions	306832085	7.77373490292004280921	.12903225806451612903	.01659848961611076148	4	31	211	12712
boycottrussia	306832085	7.92395200249337696768	.12903225806451612903	.01628382630585273757	4	31	207	12712
stopputinnow	306832085	7.59378733572281959733	.12903225806451612903	.01699181875393329137	4	31	216	12712
genocide	306832085	6.77792588643028525729	.06451612903225806451	.00951856513530522341	2	31	121	12712
putinhitler	306832085	5.73516805774870290985	.19354838709677419354	.03374764002517306482	6	31	429	12712
standwithukraine	306832085	5.14187481039538881665	.12903225806451612903	.02509439899307740717	4	31	319	12712
putinhitler	306832085	5.73516805774870290985	.19354838709677419354	.03374764002517306482	6	31	429	12712
putinwarcriminal	306832085	4.29386927883803411635	.06451612903225806451	.01502517306482064191	2	31	191	12712
stopputinnow	306832085	7.59378733572281959733	.12903225806451612903	.01699181875393329137	4	31	216	12712
russiasanctions	306832085	7.77373490292004280921	.12903225806451612903	.01659848961611076148	4	31	211	12712
boycottrussia	306832085	7.92395200249337696768	.12903225806451612903	.01628382630585273757	4	31	207	12712
